id,rating,create_date,question_id,version_id,user_id,manuscript_id,manuscript_DOI
1079,3.94,3/5/2017 15:44,3,1,99,151,10.1007/s11356-017-8662-9
1080,2.59,3/5/2017 15:44,4,1,99,151,10.1007/s11356-017-8662-9
1081,4.38,3/5/2017 18:01,1,1,48,150,10.1016/j.brainres.2008.06.054
1082,3.58,3/5/2017 18:01,2,1,48,150,10.1016/j.brainres.2008.06.054
1083,3.57,3/5/2017 18:01,3,1,48,150,10.1016/j.brainres.2008.06.054
1084,3.45,3/5/2017 18:01,4,1,48,150,10.1016/j.brainres.2008.06.054
1085,3.65,3/5/2017 18:15,1,1,48,150,10.1016/j.brainres.2008.06.054
1086,3.65,3/5/2017 18:15,1,1,48,150,10.1016/j.brainres.2008.06.054
1087,3.68,3/5/2017 18:15,2,1,48,150,10.1016/j.brainres.2008.06.054
1088,3.68,3/5/2017 18:15,2,1,48,150,10.1016/j.brainres.2008.06.054
1089,3.42,3/5/2017 18:15,3,1,48,150,10.1016/j.brainres.2008.06.054
1090,3.42,3/5/2017 18:15,3,1,48,150,10.1016/j.brainres.2008.06.054
1091,3.82,3/5/2017 18:15,4,1,48,150,10.1016/j.brainres.2008.06.054
1092,3.82,3/5/2017 18:15,4,1,48,150,10.1016/j.brainres.2008.06.054
1093,3.65,3/5/2017 18:16,1,1,48,150,10.1016/j.brainres.2008.06.054
1094,3.68,3/5/2017 18:16,2,1,48,150,10.1016/j.brainres.2008.06.054
1095,3.42,3/5/2017 18:16,3,1,48,150,10.1016/j.brainres.2008.06.054
1096,3.82,3/5/2017 18:16,4,1,48,150,10.1016/j.brainres.2008.06.054
1097,2.5,3/6/2017 15:52,1,1,15,152,10.1038/nrn3357
1098,1.89,3/6/2017 15:52,2,1,15,152,10.1038/nrn3357
1099,3.85,3/6/2017 15:52,3,1,15,152,10.1038/nrn3357
1100,0,3/6/2017 15:52,4,1,15,152,10.1038/nrn3357
1101,4.11,3/7/2017 5:43,1,1,166,153,10.1038/nn.3797
1102,3.23,3/7/2017 5:43,2,1,166,153,10.1038/nn.3797
1103,3.82,3/7/2017 5:43,3,1,166,153,10.1038/nn.3797
1104,3.44,3/7/2017 5:43,4,1,166,153,10.1038/nn.3797
1105,3.23,3/7/2017 5:44,1,1,166,154,10.1016/j.neuron.2016.09.003
1106,3.23,3/7/2017 5:44,2,1,166,154,10.1016/j.neuron.2016.09.003
1107,2.6,3/7/2017 5:44,3,1,166,154,10.1016/j.neuron.2016.09.003
1108,3.44,3/7/2017 5:44,4,1,166,154,10.1016/j.neuron.2016.09.003
1109,4.81,3/7/2017 5:46,1,1,166,35,10.1038/nature08002
1110,4.73,3/7/2017 5:46,2,1,166,35,10.1038/nature08002
1111,4.29,3/7/2017 5:46,3,1,166,35,10.1038/nature08002
1112,3.44,3/7/2017 5:46,4,1,166,35,10.1038/nature08002
1113,4.81,3/7/2017 5:48,1,1,166,142,10.1126/science.7770778
1114,4.73,3/7/2017 5:48,2,1,166,142,10.1126/science.7770778
1115,4.29,3/7/2017 5:48,3,1,166,142,10.1126/science.7770778
1116,3.62,3/7/2017 5:48,4,1,166,142,10.1126/science.7770778
1117,2.65,3/8/2017 5:21,1,1,72,155,10.1038/sdata.2016.35
1118,3.12,3/8/2017 5:21,2,1,72,155,10.1038/sdata.2016.35
1119,3.63,3/8/2017 5:21,3,1,72,155,10.1038/sdata.2016.35
1120,3.61,3/8/2017 5:21,4,1,72,155,10.1038/sdata.2016.35
1121,3.5,3/8/2017 16:47,1,1,18,154,10.1016/j.neuron.2016.09.003
1122,3.27,3/8/2017 16:47,2,1,18,154,10.1016/j.neuron.2016.09.003
1123,3.5,3/8/2017 16:47,3,1,18,154,10.1016/j.neuron.2016.09.003
1124,2.54,3/8/2017 16:47,4,1,18,154,10.1016/j.neuron.2016.09.003
1125,4.16,3/8/2017 16:47,1,1,18,153,10.1038/nn.3797
1126,3.71,3/8/2017 16:47,2,1,18,153,10.1038/nn.3797
1127,4.26,3/8/2017 16:47,3,1,18,153,10.1038/nn.3797
1128,2.6,3/8/2017 16:47,4,1,18,153,10.1038/nn.3797
1129,3.81,3/9/2017 2:34,1,1,48,156,10.1038/nn.2894
1130,4.06,3/9/2017 2:34,2,1,48,156,10.1038/nn.2894
1131,2.87,3/9/2017 2:34,3,1,48,156,10.1038/nn.2894
1132,4.14,3/9/2017 2:34,4,1,48,156,10.1038/nn.2894
1133,2.78,3/12/2017 5:33,1,1,72,154,10.1016/j.neuron.2016.09.003
1134,2.58,3/12/2017 5:33,2,1,72,154,10.1016/j.neuron.2016.09.003
1135,2.61,3/12/2017 5:33,3,1,72,154,10.1016/j.neuron.2016.09.003
1136,2.94,3/12/2017 5:33,4,1,72,154,10.1016/j.neuron.2016.09.003
1137,3.15,3/12/2017 5:59,1,1,72,153,10.1038/nn.3797
1138,3.15,3/12/2017 5:59,1,1,72,153,10.1038/nn.3797
1139,2.73,3/12/2017 5:59,2,1,72,153,10.1038/nn.3797
1140,2.73,3/12/2017 5:59,2,1,72,153,10.1038/nn.3797
1141,2.73,3/12/2017 5:59,3,1,72,153,10.1038/nn.3797
1142,2.73,3/12/2017 5:59,3,1,72,153,10.1038/nn.3797
1143,3.13,3/12/2017 5:59,4,1,72,153,10.1038/nn.3797
1144,3.13,3/12/2017 5:59,4,1,72,153,10.1038/nn.3797
1145,2.89,3/12/2017 6:16,1,1,72,153,10.1038/nn.3797
1146,2.95,3/12/2017 6:16,2,1,72,153,10.1038/nn.3797
1147,2.91,3/12/2017 6:16,3,1,72,153,10.1038/nn.3797
1148,3.29,3/12/2017 6:16,4,1,72,153,10.1038/nn.3797
1149,2.72,3/17/2017 23:39,1,1,72,157,10.1109/embc.2014.6945223
1150,2.61,3/17/2017 23:39,2,1,72,157,10.1109/embc.2014.6945223
1151,2.66,3/17/2017 23:39,3,1,72,157,10.1109/embc.2014.6945223
1152,4.84,3/17/2017 23:39,4,1,72,157,10.1109/embc.2014.6945223
1153,2.72,3/17/2017 23:52,1,1,72,158,10.1016/j.jneumeth.2014.07.025
1154,2.61,3/17/2017 23:52,2,1,72,158,10.1016/j.jneumeth.2014.07.025
1155,2.66,3/17/2017 23:52,3,1,72,158,10.1016/j.jneumeth.2014.07.025
1156,4.84,3/17/2017 23:52,4,1,72,158,10.1016/j.jneumeth.2014.07.025
1157,3.45,3/17/2017 23:59,1,1,72,158,10.1016/j.jneumeth.2014.07.025
1158,2.6,3/17/2017 23:59,2,1,72,158,10.1016/j.jneumeth.2014.07.025
1159,2.85,3/17/2017 23:59,3,1,72,158,10.1016/j.jneumeth.2014.07.025
1160,4.58,3/17/2017 23:59,4,1,72,158,10.1016/j.jneumeth.2014.07.025
1161,3.84,3/18/2017 17:15,1,1,100,159,10.1038/npp.2016.163
1162,4.05,3/18/2017 17:15,2,1,100,159,10.1038/npp.2016.163
1163,3.78,3/18/2017 17:15,3,1,100,159,10.1038/npp.2016.163
1164,0.43,3/18/2017 17:15,4,1,100,159,10.1038/npp.2016.163
1165,3.3,3/18/2017 17:16,1,1,100,160,10.1523/jneurosci.3878-12.2013
1166,3.49,3/18/2017 17:16,2,1,100,160,10.1523/jneurosci.3878-12.2013
1167,2.98,3/18/2017 17:16,3,1,100,160,10.1523/jneurosci.3878-12.2013
1168,0.43,3/18/2017 17:16,4,1,100,160,10.1523/jneurosci.3878-12.2013
1169,3.25,3/18/2017 17:17,1,1,100,161,10.1084/jem.20120242
1170,2.48,3/18/2017 17:17,2,1,100,161,10.1084/jem.20120242
1171,2.45,3/18/2017 17:17,3,1,100,161,10.1084/jem.20120242
1172,0.73,3/18/2017 17:17,4,1,100,161,10.1084/jem.20120242
1173,2.49,3/18/2017 17:18,1,1,100,162,10.1523/jneurosci.2265-10.2010
1174,1.63,3/18/2017 17:18,2,1,100,162,10.1523/jneurosci.2265-10.2010
1175,1.59,3/18/2017 17:18,3,1,100,162,10.1523/jneurosci.2265-10.2010
1176,0,3/18/2017 17:18,4,1,100,162,10.1523/jneurosci.2265-10.2010
1177,2.79,3/18/2017 17:19,1,1,100,163,10.1016/j.celrep.2017.01.005
1178,3.65,3/18/2017 17:19,2,1,100,163,10.1016/j.celrep.2017.01.005
1179,2.59,3/18/2017 17:19,3,1,100,163,10.1016/j.celrep.2017.01.005
1180,0,3/18/2017 17:19,4,1,100,163,10.1016/j.celrep.2017.01.005
1181,1.64,3/18/2017 17:20,1,1,100,164,10.1242/jeb.140616
1182,1,3/18/2017 17:20,2,1,100,164,10.1242/jeb.140616
1183,2.49,3/18/2017 17:20,3,1,100,164,10.1242/jeb.140616
1184,0,3/18/2017 17:20,4,1,100,164,10.1242/jeb.140616
1185,2.47,3/18/2017 17:21,1,1,100,165,10.7554/elife.06683
1186,2.77,3/18/2017 17:21,2,1,100,165,10.7554/elife.06683
1187,3.15,3/18/2017 17:21,3,1,100,165,10.7554/elife.06683
1188,0,3/18/2017 17:21,4,1,100,165,10.7554/elife.06683
1189,0.92,3/18/2017 20:28,1,1,56,166,10.1021/mp500002y
1190,3.73,3/18/2017 20:28,2,1,56,166,10.1021/mp500002y
1191,3.7,3/18/2017 20:28,3,1,56,166,10.1021/mp500002y
1192,1.24,3/18/2017 20:28,4,1,56,166,10.1021/mp500002y
1193,3.96,3/19/2017 15:29,1,1,163,167,10.1016/j.conb.2016.12.011
1194,3.81,3/19/2017 15:29,2,1,163,167,10.1016/j.conb.2016.12.011
1195,4.01,3/19/2017 15:29,3,1,163,167,10.1016/j.conb.2016.12.011
1196,2.42,3/19/2017 15:29,4,1,163,167,10.1016/j.conb.2016.12.011
1197,4.28,3/19/2017 15:33,1,1,163,168,10.1097/hrp.0000000000000152
1198,4.46,3/19/2017 15:33,2,1,163,168,10.1097/hrp.0000000000000152
1199,4.47,3/19/2017 15:33,3,1,163,168,10.1097/hrp.0000000000000152
1200,2.13,3/19/2017 15:33,4,1,163,168,10.1097/hrp.0000000000000152
1201,3.65,3/19/2017 22:55,1,1,100,169,10.1038/nature16533
1202,4.37,3/19/2017 22:55,2,1,100,169,10.1038/nature16533
1203,2.01,3/19/2017 22:55,3,1,100,169,10.1038/nature16533
1204,0,3/19/2017 22:55,4,1,100,169,10.1038/nature16533
1205,3.33,3/20/2017 15:35,1,1,100,170,10.3389/fnbeh.2014.00278
1206,1.75,3/20/2017 15:35,2,1,100,170,10.3389/fnbeh.2014.00278
1207,3.78,3/20/2017 15:35,3,1,100,170,10.3389/fnbeh.2014.00278
1208,0,3/20/2017 15:35,4,1,100,170,10.3389/fnbeh.2014.00278
1209,3.3,3/21/2017 20:05,1,1,56,171,10.1021/acs.inorgchem.6b01413
1210,3.56,3/21/2017 20:05,2,1,56,171,10.1021/acs.inorgchem.6b01413
1211,2.06,3/21/2017 20:05,3,1,56,171,10.1021/acs.inorgchem.6b01413
1212,0.17,3/21/2017 20:05,4,1,56,171,10.1021/acs.inorgchem.6b01413
1213,3.79,3/22/2017 17:03,1,1,18,172,10.1523/jneurosci.3413-16.2017
1214,4.22,3/22/2017 17:03,2,1,18,172,10.1523/jneurosci.3413-16.2017
1215,3.91,3/22/2017 17:03,3,1,18,172,10.1523/jneurosci.3413-16.2017
1216,3.18,3/22/2017 17:03,4,1,18,172,10.1523/jneurosci.3413-16.2017
1217,4.08,3/22/2017 17:03,1,1,18,173,10.1111/ejn.12523
1218,3.85,3/22/2017 17:03,2,1,18,173,10.1111/ejn.12523
1219,3.61,3/22/2017 17:03,3,1,18,173,10.1111/ejn.12523
1220,3.18,3/22/2017 17:03,4,1,18,173,10.1111/ejn.12523
1221,5,3/23/2017 4:42,1,1,30,174,10.1038/nature04587
1222,3.93,3/23/2017 4:42,2,1,30,174,10.1038/nature04587
1223,4.41,3/23/2017 4:42,3,1,30,174,10.1038/nature04587
1224,2.9,3/23/2017 4:42,4,1,30,174,10.1038/nature04587
1225,5,3/23/2017 4:44,1,1,30,174,10.1038/nature04587
1226,4.63,3/23/2017 4:44,2,1,30,174,10.1038/nature04587
1227,4.26,3/23/2017 4:44,3,1,30,174,10.1038/nature04587
1228,3.46,3/23/2017 4:44,4,1,30,174,10.1038/nature04587
1229,4.48,3/23/2017 4:46,1,1,30,35,10.1038/nature08002
1230,5,3/23/2017 4:46,2,1,30,35,10.1038/nature08002
1231,5,3/23/2017 4:46,3,1,30,35,10.1038/nature08002
1232,5,3/23/2017 4:46,4,1,30,35,10.1038/nature08002
1233,4.48,3/23/2017 4:46,1,1,30,35,10.1038/nature08002
1234,5,3/23/2017 4:46,2,1,30,35,10.1038/nature08002
1235,5,3/23/2017 4:46,3,1,30,35,10.1038/nature08002
1236,5,3/23/2017 4:46,4,1,30,35,10.1038/nature08002
1237,5,3/23/2017 4:57,1,1,30,175,10.1007/978-3-642-85148-3_14
1238,1.82,3/23/2017 4:57,2,1,30,175,10.1007/978-3-642-85148-3_14
1239,1.95,3/23/2017 4:57,3,1,30,175,10.1007/978-3-642-85148-3_14
1240,3.84,3/23/2017 4:57,4,1,30,175,10.1007/978-3-642-85148-3_14
1241,4.48,3/23/2017 5:08,1,1,30,176,10.1146/annurev.ne.18.030195.003011
1242,4.88,3/23/2017 5:08,2,1,30,176,10.1146/annurev.ne.18.030195.003011
1243,2.78,3/23/2017 5:08,3,1,30,176,10.1146/annurev.ne.18.030195.003011
1244,5,3/23/2017 5:08,4,1,30,176,10.1146/annurev.ne.18.030195.003011
1245,4.7,3/23/2017 5:09,1,1,30,177,10.1038/338334a0
1246,4.38,3/23/2017 5:09,2,1,30,177,10.1038/338334a0
1247,3.24,3/23/2017 5:09,3,1,30,177,10.1038/338334a0
1248,5,3/23/2017 5:09,4,1,30,177,10.1038/338334a0
1249,4.7,3/23/2017 5:09,1,1,30,177,10.1038/338334a0
1250,4.38,3/23/2017 5:09,2,1,30,177,10.1038/338334a0
1251,3.24,3/23/2017 5:09,3,1,30,177,10.1038/338334a0
1252,5,3/23/2017 5:09,4,1,30,177,10.1038/338334a0
1253,4.7,3/23/2017 5:12,1,1,30,178,10.1038/nn.3532
1254,4.8,3/23/2017 5:12,2,1,30,178,10.1038/nn.3532
1255,4.06,3/23/2017 5:12,3,1,30,178,10.1038/nn.3532
1256,5,3/23/2017 5:12,4,1,30,178,10.1038/nn.3532
1257,3.82,3/23/2017 15:23,1,1,113,179,10.1016/j.neuron.2007.06.018
1258,4.37,3/23/2017 15:23,2,1,113,179,10.1016/j.neuron.2007.06.018
1259,4.44,3/23/2017 15:23,3,1,113,179,10.1016/j.neuron.2007.06.018
1260,3.31,3/23/2017 15:23,4,1,113,179,10.1016/j.neuron.2007.06.018
1261,3.82,3/23/2017 15:24,1,1,113,179,10.1016/j.neuron.2007.06.018
1262,4.37,3/23/2017 15:24,2,1,113,179,10.1016/j.neuron.2007.06.018
1263,4.44,3/23/2017 15:24,3,1,113,179,10.1016/j.neuron.2007.06.018
1264,3.31,3/23/2017 15:24,4,1,113,179,10.1016/j.neuron.2007.06.018
1265,2.7,3/23/2017 15:25,1,1,113,180,10.3389/neuro.06.013.2009
1266,2.6,3/23/2017 15:25,2,1,113,180,10.3389/neuro.06.013.2009
1267,4.08,3/23/2017 15:25,3,1,113,180,10.3389/neuro.06.013.2009
1268,3.31,3/23/2017 15:25,4,1,113,180,10.3389/neuro.06.013.2009
1269,3.86,3/23/2017 15:26,1,1,113,181,10.1038/nn.4412
1270,3.93,3/23/2017 15:26,2,1,113,181,10.1038/nn.4412
1271,4.24,3/23/2017 15:26,3,1,113,181,10.1038/nn.4412
1272,3.64,3/23/2017 15:26,4,1,113,181,10.1038/nn.4412
1273,4.15,3/23/2017 15:32,1,1,113,36,10.1016/j.cell.2015.11.038
1274,4.21,3/23/2017 15:32,2,1,113,36,10.1016/j.cell.2015.11.038
1275,4.82,3/23/2017 15:32,3,1,113,36,10.1016/j.cell.2015.11.038
1276,4.06,3/23/2017 15:32,4,1,113,36,10.1016/j.cell.2015.11.038
1277,3.42,3/23/2017 15:32,1,1,113,182,10.1523/eneuro.0269-16.2016
1278,3.98,3/23/2017 15:32,2,1,113,182,10.1523/eneuro.0269-16.2016
1279,4.25,3/23/2017 15:32,3,1,113,182,10.1523/eneuro.0269-16.2016
1280,2.54,3/23/2017 15:32,4,1,113,182,10.1523/eneuro.0269-16.2016
1281,3.42,3/23/2017 15:32,1,1,113,182,10.1523/eneuro.0269-16.2016
1282,3.98,3/23/2017 15:32,2,1,113,182,10.1523/eneuro.0269-16.2016
1283,4.25,3/23/2017 15:32,3,1,113,182,10.1523/eneuro.0269-16.2016
1284,2.54,3/23/2017 15:32,4,1,113,182,10.1523/eneuro.0269-16.2016
1285,4.54,3/23/2017 15:33,1,1,113,35,10.1038/nature08002
1286,4.63,3/23/2017 15:33,2,1,113,35,10.1038/nature08002
1287,4.25,3/23/2017 15:33,3,1,113,35,10.1038/nature08002
1288,3.9,3/23/2017 15:33,4,1,113,35,10.1038/nature08002
1289,4.08,3/23/2017 15:34,1,1,113,136,10.1038/35090500
1290,3.59,3/23/2017 15:34,2,1,113,136,10.1038/35090500
1291,4.17,3/23/2017 15:34,3,1,113,136,10.1038/35090500
1292,3.06,3/23/2017 15:34,4,1,113,136,10.1038/35090500
1293,4.26,3/23/2017 15:35,1,1,113,173,10.1111/ejn.12523
1294,3.29,3/23/2017 15:35,2,1,113,173,10.1111/ejn.12523
1295,3.44,3/23/2017 15:35,3,1,113,173,10.1111/ejn.12523
1296,3.5,3/23/2017 15:35,4,1,113,173,10.1111/ejn.12523
1297,4.8,3/23/2017 15:37,1,1,113,142,10.1126/science.7770778
1298,4.88,3/23/2017 15:37,2,1,113,142,10.1126/science.7770778
1299,4.99,3/23/2017 15:37,3,1,113,142,10.1126/science.7770778
1300,4.83,3/23/2017 15:37,4,1,113,142,10.1126/science.7770778
1301,3.13,3/23/2017 15:39,1,1,113,183,10.1016/s0896-6273(01)80034-9
1302,3.01,3/23/2017 15:39,2,1,113,183,10.1016/s0896-6273(01)80034-9
1303,3.8,3/23/2017 15:39,3,1,113,183,10.1016/s0896-6273(01)80034-9
1304,3.22,3/23/2017 15:39,4,1,113,183,10.1016/s0896-6273(01)80034-9
1305,3.96,3/23/2017 15:40,1,1,113,154,10.1016/j.neuron.2016.09.003
1306,4.29,3/23/2017 15:40,2,1,113,154,10.1016/j.neuron.2016.09.003
1307,4.35,3/23/2017 15:40,3,1,113,154,10.1016/j.neuron.2016.09.003
1308,3.8,3/23/2017 15:40,4,1,113,154,10.1016/j.neuron.2016.09.003
1309,3.28,3/23/2017 15:41,1,1,113,135,10.1016/j.neuron.2014.01.025
1310,3.48,3/23/2017 15:41,2,1,113,135,10.1016/j.neuron.2014.01.025
1311,4.46,3/23/2017 15:41,3,1,113,135,10.1016/j.neuron.2014.01.025
1312,3.33,3/23/2017 15:41,4,1,113,135,10.1016/j.neuron.2014.01.025
1313,3.61,3/23/2017 15:43,1,1,113,131,10.1016/s0896-6273(00)81206-4
1314,4.19,3/23/2017 15:43,2,1,113,131,10.1016/s0896-6273(00)81206-4
1315,4.21,3/23/2017 15:43,3,1,113,131,10.1016/s0896-6273(00)81206-4
1316,3.43,3/23/2017 15:43,4,1,113,131,10.1016/s0896-6273(00)81206-4
1317,4.63,3/23/2017 15:43,1,1,113,172,10.1523/jneurosci.3413-16.2017
1318,4.19,3/23/2017 15:43,2,1,113,172,10.1523/jneurosci.3413-16.2017
1319,4.3,3/23/2017 15:43,3,1,113,172,10.1523/jneurosci.3413-16.2017
1320,4.23,3/23/2017 15:43,4,1,113,172,10.1523/jneurosci.3413-16.2017
1321,4.43,3/23/2017 15:44,1,1,113,153,10.1038/nn.3797
1322,4.52,3/23/2017 15:44,2,1,113,153,10.1038/nn.3797
1323,4.1,3/23/2017 15:44,3,1,113,153,10.1038/nn.3797
1324,4.42,3/23/2017 15:44,4,1,113,153,10.1038/nn.3797
1325,3.34,3/23/2017 20:54,1,1,146,172,10.1523/jneurosci.3413-16.2017
1326,4.11,3/23/2017 20:54,2,1,146,172,10.1523/jneurosci.3413-16.2017
1327,4.35,3/23/2017 20:54,3,1,146,172,10.1523/jneurosci.3413-16.2017
1328,1.5,3/23/2017 20:54,4,1,146,172,10.1523/jneurosci.3413-16.2017
1329,3.82,3/23/2017 20:55,1,1,146,173,10.1111/ejn.12523
1330,4.22,3/23/2017 20:55,2,1,146,173,10.1111/ejn.12523
1331,4.35,3/23/2017 20:55,3,1,146,173,10.1111/ejn.12523
1332,2.56,3/23/2017 20:55,4,1,146,173,10.1111/ejn.12523
1333,2.58,3/24/2017 13:06,1,1,15,184,10.1016/s0079-6123(05)50009-8
1334,2.58,3/24/2017 13:06,2,1,15,184,10.1016/s0079-6123(05)50009-8
1335,2.56,3/24/2017 13:06,3,1,15,184,10.1016/s0079-6123(05)50009-8
1336,2.61,3/24/2017 13:06,4,1,15,184,10.1016/s0079-6123(05)50009-8
1337,1.89,3/24/2017 15:59,1,1,35,173,10.1111/ejn.12523
1338,2.56,3/24/2017 15:59,2,1,35,173,10.1111/ejn.12523
1339,2.15,3/24/2017 15:59,3,1,35,173,10.1111/ejn.12523
1340,2.14,3/24/2017 15:59,4,1,35,173,10.1111/ejn.12523
1341,3.57,3/24/2017 16:02,1,1,35,153,10.1038/nn.3797
1342,2.44,3/24/2017 16:02,2,1,35,153,10.1038/nn.3797
1343,2.62,3/24/2017 16:02,3,1,35,153,10.1038/nn.3797
1344,2.57,3/24/2017 16:02,4,1,35,153,10.1038/nn.3797
1345,3.57,3/24/2017 16:09,1,1,35,135,10.1016/j.neuron.2014.01.025
1346,2.44,3/24/2017 16:09,2,1,35,135,10.1016/j.neuron.2014.01.025
1347,3,3/24/2017 16:09,3,1,35,135,10.1016/j.neuron.2014.01.025
1348,2.04,3/24/2017 16:09,4,1,35,135,10.1016/j.neuron.2014.01.025
1349,2.91,3/24/2017 18:38,1,1,99,185,10.1093/cercor/bhx065
1350,1.86,3/24/2017 18:38,2,1,99,185,10.1093/cercor/bhx065
1351,3.19,3/24/2017 18:38,3,1,99,185,10.1093/cercor/bhx065
1352,3.48,3/24/2017 18:38,4,1,99,185,10.1093/cercor/bhx065
1353,3.4,3/25/2017 20:03,1,1,155,186,10.1523/jneurosci.3183-06.2007
1354,2.18,3/25/2017 20:03,2,1,155,186,10.1523/jneurosci.3183-06.2007
1355,3.41,3/25/2017 20:03,3,1,155,186,10.1523/jneurosci.3183-06.2007
1356,3.41,3/25/2017 20:03,4,1,155,186,10.1523/jneurosci.3183-06.2007
1357,3.4,3/25/2017 20:03,1,1,155,186,10.1523/jneurosci.3183-06.2007
1358,2.18,3/25/2017 20:03,2,1,155,186,10.1523/jneurosci.3183-06.2007
1359,3.41,3/25/2017 20:03,3,1,155,186,10.1523/jneurosci.3183-06.2007
1360,3.41,3/25/2017 20:03,4,1,155,186,10.1523/jneurosci.3183-06.2007
1361,2.79,3/25/2017 20:42,1,1,72,172,10.1523/jneurosci.3413-16.2017
1362,2.68,3/25/2017 20:42,2,1,72,172,10.1523/jneurosci.3413-16.2017
1363,3.43,3/25/2017 20:42,3,1,72,172,10.1523/jneurosci.3413-16.2017
1364,3.21,3/25/2017 20:42,4,1,72,172,10.1523/jneurosci.3413-16.2017
1365,2.67,3/25/2017 20:45,1,1,72,40,10.1523/jneurosci.2969-10.2010
1366,2.72,3/25/2017 20:45,2,1,72,40,10.1523/jneurosci.2969-10.2010
1367,3.36,3/25/2017 20:45,3,1,72,40,10.1523/jneurosci.2969-10.2010
1368,3.03,3/25/2017 20:45,4,1,72,40,10.1523/jneurosci.2969-10.2010
1369,2.79,3/26/2017 5:03,1,1,72,173,10.1111/ejn.12523
1370,2.73,3/26/2017 5:03,2,1,72,173,10.1111/ejn.12523
1371,3.09,3/26/2017 5:03,3,1,72,173,10.1111/ejn.12523
1372,3,3/26/2017 5:03,4,1,72,173,10.1111/ejn.12523
1373,2.8,3/27/2017 22:47,1,1,129,187,10.3389/fneng.2012.00015
1374,3.64,3/27/2017 22:47,2,1,129,187,10.3389/fneng.2012.00015
1375,3.48,3/27/2017 22:47,3,1,129,187,10.3389/fneng.2012.00015
1376,1.9,3/27/2017 22:47,4,1,129,187,10.3389/fneng.2012.00015
1377,2.35,3/27/2017 22:50,1,1,129,188,10.1109/tbme.2014.2298897
1378,3.16,3/27/2017 22:50,2,1,129,188,10.1109/tbme.2014.2298897
1379,3.16,3/27/2017 22:50,3,1,129,188,10.1109/tbme.2014.2298897
1380,1.55,3/27/2017 22:50,4,1,129,188,10.1109/tbme.2014.2298897
1381,2.86,3/27/2017 22:52,1,1,129,189,10.1007/s11517-009-0550-0
1382,3.19,3/27/2017 22:52,2,1,129,189,10.1007/s11517-009-0550-0
1383,2.74,3/27/2017 22:52,3,1,129,189,10.1007/s11517-009-0550-0
1384,1.64,3/27/2017 22:52,4,1,129,189,10.1007/s11517-009-0550-0
1385,2.85,3/27/2017 22:55,1,1,129,190,10.1002/ana.23951
1386,3.53,3/27/2017 22:55,2,1,129,190,10.1002/ana.23951
1387,2.71,3/27/2017 22:55,3,1,129,190,10.1002/ana.23951
1388,2.64,3/27/2017 22:55,4,1,129,190,10.1002/ana.23951
1389,2.48,3/27/2017 22:56,1,1,129,191,10.1088/1741-2560/10/3/036019
1390,2.95,3/27/2017 22:56,2,1,129,191,10.1088/1741-2560/10/3/036019
1391,2.99,3/27/2017 22:56,3,1,129,191,10.1088/1741-2560/10/3/036019
1392,2.6,3/27/2017 22:56,4,1,129,191,10.1088/1741-2560/10/3/036019
1393,3.15,3/27/2017 22:57,1,1,129,192,10.1093/brain/awq267
1394,2.76,3/27/2017 22:57,2,1,129,192,10.1093/brain/awq267
1395,2.03,3/27/2017 22:57,3,1,129,192,10.1093/brain/awq267
1396,2.08,3/27/2017 22:57,4,1,129,192,10.1093/brain/awq267
1397,4.7,3/28/2017 11:53,1,1,18,193,10.1016/j.neuron.2014.12.018
1398,3.9,3/28/2017 11:53,2,1,18,193,10.1016/j.neuron.2014.12.018
1399,3.74,3/28/2017 11:53,3,1,18,193,10.1016/j.neuron.2014.12.018
1400,3.01,3/28/2017 11:53,4,1,18,193,10.1016/j.neuron.2014.12.018
1401,4.92,3/28/2017 11:54,1,1,18,139,10.1073/pnas.1604135113
1402,4.42,3/28/2017 11:54,2,1,18,139,10.1073/pnas.1604135113
1403,4.35,3/28/2017 11:54,3,1,18,139,10.1073/pnas.1604135113
1404,3.52,3/28/2017 11:54,4,1,18,139,10.1073/pnas.1604135113
1405,4.36,3/28/2017 13:36,1,1,129,194,10.1038/nature11129
1406,4.73,3/28/2017 13:36,2,1,129,194,10.1038/nature11129
1407,4.38,3/28/2017 13:36,3,1,129,194,10.1038/nature11129
1408,3.09,3/28/2017 13:36,4,1,129,194,10.1038/nature11129
1409,3.88,3/28/2017 16:17,1,1,72,139,10.1073/pnas.1604135113
1410,3.61,3/28/2017 16:17,2,1,72,139,10.1073/pnas.1604135113
1411,3.36,3/28/2017 16:17,3,1,72,139,10.1073/pnas.1604135113
1412,2.97,3/28/2017 16:17,4,1,72,139,10.1073/pnas.1604135113
1413,4.49,3/28/2017 16:37,1,1,72,155,10.1038/sdata.2016.35
1414,3.41,3/28/2017 16:37,2,1,72,155,10.1038/sdata.2016.35
1415,2.01,3/28/2017 16:37,3,1,72,155,10.1038/sdata.2016.35
1416,0.95,3/28/2017 16:37,4,1,72,155,10.1038/sdata.2016.35
1417,3.93,3/29/2017 1:28,1,1,111,195,10.1162/jocn.2007.19.12.2082
1418,3.26,3/29/2017 1:28,2,1,111,195,10.1162/jocn.2007.19.12.2082
1419,4.2,3/29/2017 1:28,3,1,111,195,10.1162/jocn.2007.19.12.2082
1420,4.25,3/29/2017 1:28,4,1,111,195,10.1162/jocn.2007.19.12.2082
1421,3.43,3/29/2017 1:31,1,1,111,196,10.1037/0096-3445.135.4.623
